26.82722222,53713701063,-0.197219817,0.648742256,8.970705276,6.123076923
26.09674769,1.59E+11,-0.314406341,0.493470673,8.868734555,5.955555556
30.10179398,63985803342,-0.342498415,0.579829009,7.813551195,6.057894737
28.36131944,29743270962,-0.339385733,0.513285413,6.788634583,5.945454545
29.59083333,32159810764,-0.284150211,0.674553731,8.034169726,5.954545455
28.13927083,34582743704,-0.313713008,0.548652658,7.38565537,5.90625
28.33851852,36016315338,-0.264107603,0.596400465,8.186333556,5.923809524
28.76753472,92591273062,-0.334440901,0.62615003,7.865494921,6.314705882
29.79177083,32966428064,-0.330542166,0.680932334,7.228922491,6.057142857
27.00440972,18492064235,-0.249826514,0.560803189,7.132817847,5.958823529
25.82825231,30301477445,-0.347720639,0.440147223,6.798918309,5.992592593
26.16960648,21062316663,-0.27908632,0.476904333,6.848843628,5.97
25.86105324,9013103741,-0.255489144,0.443727394,6.316972377,5.825
25.66021991,36315828991,-0.341649884,0.481109212,7.031550035,6.059259259
26.11563657,43834169400,-0.292256148,0.660488282,7.838865296,6.160869565
20.17574074,26721406614,-0.325393645,0.481257557,6.606909639,5.961904762
26.32016204,18448570016,-0.344795803,0.465920152,6.493868295,5.872727273
28.41625,37849829202,-0.306660872,0.620100818,7.399448414,6.037037037
25.9571875,15455881348,-0.257533125,0.503507813,7.106793459,6.041666667
29.04928241,36636370929,-0.356980166,0.385498325,6.989170639,5.984285714
19.6975463,42069600212,-0.21377438,0.678595795,8.593621939,6.2
21.44744213,68517489581,-0.182437037,0.71088313,10.04071702,6.253846154
24.63078704,12088605858,-0.238557845,0.505478186,6.65333576,5.884615385
30.72106481,53676817538,-0.205843487,0.653022348,8.544272997,6.31875
30.27200231,36104435149,-0.337713895,0.588163232,7.160917577,5.969444444
26.13299769,32728443734,-0.327263133,0.357881366,7.270383084,6.133333333
27.9725463,24716807194,-0.328613612,0.374360276,6.822893632,5.995652174
29.4615625,15781817963,-0.296831245,0.513254606,6.838285507,5.915789474
27.90047454,10945677763,-0.228059622,0.576574555,7.02985517,5.916666667
28.54167824,14246998486,-0.340926994,0.322146685,6.259771823,5.786363636
28.0978588,28918403499,-0.206679656,0.496162198,7.772237616,6.22
29.51372685,22887063743,-0.30197504,0.437536281,6.835255242,5.945833333
29.18484954,31316472371,-0.331275856,0.411665024,7.144891257,6.079166667
22.25436343,36155737871,-0.242781377,0.560746181,7.615560232,6.064705882
28.51871528,27426880802,-0.344512733,0.28100969,6.787044615,5.955555556
30.04755787,32381606419,-0.245991735,0.686150355,8.104856978,6.183333333
28.14112269,36180717159,-0.288081073,0.679519541,7.770540074,6.117391304
26.97265046,35697559517,-0.229427357,0.522320619,7.702744783,6.02
25.02383102,15039282061,-0.302553053,0.502227773,6.558719135,5.89375
27.15008102,27735287334,-0.19113889,0.734431549,9.636843966,6.233333333
28.59221065,1.37E+11,-0.328312662,0.651146168,8.45517072,6.185714286
25.21436343,38897073360,-0.306296732,0.531053694,7.15208957,5.990322581
29.41216435,28224997764,-0.297319714,0.646135535,7.54812164,6.047826087
30.43988426,85137510619,-0.363994779,0.487399946,7.805035731,6.165
27.26810185,36923956348,-0.320539474,0.764413617,7.409871711,6.115384615
28.04917824,37709951030,-0.296676749,0.675679531,7.636595587,6.129166667
24.30755787,22114793008,-0.305707551,0.401607509,6.589542633,5.994736842
28.18715278,17029019525,-0.287506347,0.49898352,6.742837274,5.905
30.24478009,51680083569,-0.301145514,0.69253414,7.965826133,6.2
26.8640162,61208755598,-0.283177188,0.634735786,8.211329295,6.295238095
28.76822917,32689623535,-0.36734724,0.35449732,6.78634842,6.026666667
24.45402778,33926720351,-0.327208146,0.58313913,7.155014569,5.919354839
28.88704861,16695027282,-0.275498273,0.597317356,7.181808459,5.941176471
19.80291667,24502371981,-0.273958135,0.632120429,7.111429056,5.922222222
26.51997685,19986772059,-0.264091705,0.452066292,7.064314315,5.854545455
28.36413194,86297577493,-0.374602928,0.4996471,7.603051733,6.067741935
28.58645833,31363571542,-0.358988409,0.502509813,6.902017973,5.891666667
30.26893519,19878814007,-0.350430208,0.24775205,6.661514249,5.904166667
25.06645833,41381176226,-0.223899314,0.699811779,8.307997248,6.221428571
29.93533565,20585377048,-0.280102227,0.45036207,7.377211031,5.904761905
28.63706019,38998725976,-0.289506337,0.584023385,7.504220008,6.096
26.10880787,36670229773,-0.316843178,0.546041258,7.233092295,5.960606061
27.6165625,31894937034,-0.298233382,0.590173303,7.125594548,6.048
28.95674769,58059241973,-0.322972008,0.540706261,7.566228096,6.030952381
30.76793981,48518382946,-0.29551772,0.655766959,8.194183072,6.074074074
29.19784722,56500422805,-0.313216153,0.688487774,7.705355641,6.103030303
30.4450463,55183621832,-0.28791173,0.656885898,8.398878238,6.231818182
27.716875,37952356489,-0.318595148,0.574050055,7.500143479,6.066666667
29.19524306,21997187055,-0.336791084,0.335182794,6.734462357,6.073684211
29.48451389,23367124810,-0.30426348,0.553742815,7.098897688,6.013636364
27.69936343,27343322810,-0.318593086,0.54307706,6.827316581,5.863636364
28.80686343,43989597922,-0.315565621,0.481643743,7.340289741,5.991666667
28.58335648,50791064514,-0.308035647,0.649341277,7.941035232,5.988235294
24.98364583,42243232805,-0.351058424,0.352405548,7.135135804,5.996428571
27.52068287,24390394913,-0.338307868,0.519454998,6.71631947,5.892857143
27.65284722,25383394298,-0.295814375,0.548699648,7.202849657,5.876923077
29.62388889,39976468045,-0.348625621,0.426469634,7.139759482,5.958333333
24.1827662,19714943852,-0.25754055,0.572155985,7.081522619,5.888888889
30.86979167,1.39E+11,-0.352952536,0.59007419,8.287479455,6.04375
27.13569444,42566231613,-0.33715472,0.554596214,7.256707577,5.963888889
28.62369213,49374889702,-0.341691693,0.563140111,7.476614399,5.992307692
29.64717593,37943943930,-0.371102183,0.346155774,6.90216272,5.991176471
23.91871528,31624688322,-0.255112676,0.686951714,7.869521984,6.005555556
29.22158565,33208796266,-0.29103416,0.61486772,7.904047906,5.944
26.75871528,60056361405,-0.321594604,0.75837345,7.672558989,6.18125
28.29533565,31497613248,-0.278200271,0.628554794,7.694899549,5.916666667
30.27237269,33223759440,-0.312774343,0.609588972,7.42599777,5.964516129
28.64179398,49993212309,-0.28977199,0.67667037,7.873625158,6.089285714
25.94787037,38786092661,-0.33258896,0.491502291,7.264208686,5.935483871
27.57581019,33574583171,-0.25854883,0.577825102,7.996338782,5.873913043
29.12501157,30358779551,-0.301782777,0.613175361,7.824172043,5.896
30.14321759,40601526859,-0.332734848,0.548286147,7.648572242,5.9025
27.74329861,43330791114,-0.40847763,0.442902474,6.869345219,5.952272727
28.70732639,22283628515,-0.347325034,0.365378717,6.775710783,5.824137931
25.99524306,32694025213,-0.315898484,0.533401547,7.138270252,5.857142857
27.58141204,72700734505,-0.326400635,0.58352937,8.177523278,5.926086957
30.38421296,26987094736,-0.280900147,0.594182732,7.786701456,5.895652174
27.7455787,35786374331,-0.283548302,0.509063685,7.61225113,5.835483871
29.06136574,27941553028,-0.320723833,0.410830077,7.092977996,5.75
28.54744213,25533761682,-0.315040223,0.472419166,6.849393188,5.871428571
30.54108796,11443270394,-0.358905874,0.319819885,6.029164979,5.709090909
27.83606481,52904077162,-0.314419393,0.422817584,7.821306967,5.776470588
30.29950231,26245845284,-0.306242985,0.4383523,7.013695748,5.77027027
29.76287037,30805543457,-0.390185981,0.363978011,6.86772383,5.886486486
25.24096065,24373055458,-0.310043126,0.430698798,6.588710928,5.751515152
27.63267361,20254630011,-0.239587612,0.566111711,7.510184376,5.941176471
29.50155093,23102328212,-0.346475707,0.388953663,6.453895296,5.738461538
29.41615741,42695686622,-0.288480448,0.510497572,7.714532261,5.866666667
29.53304398,30962842262,-0.295724571,0.474435595,7.365869436,5.83030303
27.71362269,27778022801,-0.32394383,0.469251159,7.220831146,5.812121212
28.0812037,20532438341,-0.303898237,0.462873655,6.720100338,5.789285714
25.14050926,11483192107,-0.242907246,0.333388842,6.168520395,5.619047619
29.94623843,26680274126,-0.320054426,0.48373786,6.914086084,5.819444444
27.86818287,21271090380,-0.373328009,0.238301798,6.648065692,5.782758621
29.38144676,34738392657,-0.275119732,0.566117421,7.581490625,5.914285714
29.77101852,31912978250,-0.302889338,0.5042058,7.461174406,5.823529412
25.05152778,23822672645,-0.285300311,0.449986403,6.823944147,5.76
29.50006944,57095277362,-0.295594325,0.627757029,7.916137206,5.997058824
27.64951389,27984346903,-0.334773076,0.534154281,7.380117308,5.8375
29.6712963,20284813264,-0.272987962,0.581875556,7.201092889,5.9
26.46863426,23577181134,-0.344052864,0.450501155,6.904150805,5.840740741
25.76954861,36696369086,-0.254544973,0.564940077,7.939610446,5.895652174
29.4990625,26934278903,-0.311311918,0.493493625,7.06821006,5.875862069
27.82288194,24244650561,-0.363272916,0.338028583,6.558985027,5.803125
29.60130787,54589369254,-0.271276634,0.552911024,8.208410244,5.879310345
27.56466435,30728539647,-0.329844917,0.468058868,7.109630987,5.818918919
27.20905093,81537529868,-0.31518644,0.484222812,8.060475481,5.874509804
30.06299769,19817455397,-0.319795114,0.453408068,6.688174757,5.777419355
28.32945602,21453272599,-0.297057749,0.429761417,6.817842123,5.763333333
30.28847222,66686394265,-0.340455028,0.520218921,7.967561621,5.960869565
29.82076389,26227442929,-0.324053994,0.452959936,7.19931528,5.783333333
29.90197917,38310720698,-0.289942519,0.531538538,8.014236061,5.85
30.28642361,66854560718,-0.359514703,0.422235223,8.103127281,5.823333333
27.40913194,37668190305,-0.341295728,0.430798403,7.591885486,5.765116279
28.00042824,21179681488,-0.296790147,0.518247234,6.958080489,5.826923077
28.05152778,26474229074,-0.286169139,0.394622093,7.124628826,5.747058824
29.05008102,51025132932,-0.372614616,0.352316796,7.089374248,5.9
27.8319213,38139009952,-0.320894757,0.503602648,7.242188718,5.876315789
29.55755787,50502617226,-0.300615582,0.659441631,7.823928258,6.028125
29.10190972,57970041079,-0.315886301,0.466822477,8.067579682,5.8875
29.42273148,18033703122,-0.313898267,0.366019289,6.561185968,5.687878788
30.29071759,16251358710,-0.240900327,0.394847747,7.252671165,5.6875
29.42755787,40187994630,-0.358289558,0.466603822,7.424949655,5.907894737
26.5225463,19235738618,-0.305551456,0.365798486,6.780664244,5.686666667
29.86828704,19813858516,-0.343324812,0.374219917,6.677789539,5.793103448
